categorie,nom_exercice,description,gif_url
Exercices au poids de corps,Tractions prise neutre,"Les tractions en prise neutre sont une excellente variante pour se muscler le dos. Si votre barre de traction ne possède pas ce type de prise neutre avec les poignées parallèles, il est possible d’utiliser une poignée en V à placer sur la barre.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/traction-prise-neutre.gif
Exercices au poids de corps,Dragon flag,"Le dragon flag (en français drapeau du dragon) est un exercice de musculation qui a été rendu célèbre grâce au maître d’arts martiaux Bruce Lee. C’est l’un des mouvements de gainage pour les abdominaux les plus avancés qui vous aidera à avoir des abdos incroyablement forts et définis, autrement dit le 6-pack que beaucoup de personnes recherchent. Le mouvement du drapeau du dragon de Bruce Lee est désormais un exercice faisant partie de la culture pop du monde du fitness. Au fil des années, il a été adopté par les amateurs de callisthénie et de musculation qui aiment pratiquer des mouvements difficiles.",https://www.docteur-fitness.com/wp-content/uploads/2022/07/dragon-flag.gif
Exercices au poids de corps,Squat sauté,"L’exercice de squat avec saut (en anglais jump squat) est un excellent exercice pour les jambes (quadriceps et fessiers), qui permet de solliciter le bas du corps tout en réalisant un travail cardiovasculaire important.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/squat-saute-exercice-musculation-jambes.gif
Exercices au poids de corps,Superman,Le superman est un exercice qui permet d’isoler les muscles du bas du dos. Cet exercice sollicite secondairement les muscles fessiers et ischio-jambiers.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/superman.gif
Exercices au poids de corps,Leg curl au ballon de gym,Le leg curl au ballon de gym (Swiss ball) est une variante des mouvements de leg curl utilisée pour développer et renforcer les ischio-jambiers.,https://www.docteur-fitness.com/wp-content/uploads/2000/12/leg-curl-ballon-gym.gif
Exercices au poids de corps,Tractions australiennes,"Les tractions australiennes également connues sous le nom de rowing inversé au poids de corps, est un exercice qui permet de faire travailler les groupes de muscles du haut du corps, et plus particulièrement les muscles du haut du dos comme les dorsaux, les trapèzes et les rhomboïdes, mais aussi dans une moindre mesure les pectoraux et les biceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/traction-australienne-rowing-poids-du-corps.gif
Exercices au poids de corps,Dips sur une chaise,Les dips sur une chaise sont un excellent exercice de musculation qui permet de travailler les triceps. Il sollicite également dans une moindre mesure les muscles pectoraux et les deltoïdes antérieurs.,https://www.docteur-fitness.com/wp-content/uploads/2022/01/dips-sur-une-chaise.gif
Exercices au poids de corps,Pompes,"Quand vous pensez aux pompes, qu’est-ce qui vous vient à l’esprit ? Peut-être au défi 30 jours pour arriver à faire 100 pompes. Ou aux pénalités infligées lors de votre dernière course d’obstacles ?",https://www.docteur-fitness.com/wp-content/uploads/2020/10/pompe-musculation-exercice-pectoraux-triceps.gif
Exercices au poids de corps,Jackknife sur swiss ball,Le jackknife sur swiss ball (en anglais stability ball jackknife) est un exercice d’isolation qui permet de se muscler et de gagner en force au niveau des abdominaux et des fléchisseurs de la hanche. Cet exercice est recommandé aux personnes qui ont déjà un bon niveau de musculation.,https://www.docteur-fitness.com/wp-content/uploads/2022/05/jackknife-sur-swiss-ball.gif
Exercices au poids de corps,Crunch avec sangles de suspension,Le crunch avec sangle de suspension TRX est un exercice qui permet de faire travailler les muscles abdominaux à l’aide de sangles de suspension et de votre propre poids de corps.,https://www.docteur-fitness.com/wp-content/uploads/2022/05/crunch-sangle-suspension-trx.gif
Exercices au poids de corps,Rotations russes,"Les rotations russes (en anglais russian twist) sont un exercice très efficace qui cible les muscles obliques externes et internes, qui assurent les rotations du buste et les flexions latérales. Cet exercice est également intéressant pour travailler l’équilibre, mais aussi le gainage des abdominaux.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/rotations-russes-obliques.gif
Exercices au poids de corps,Cocon,Le cocon est un excellent exercice de musculation des abdominaux que vous pouvez faire en utilisant le poids de votre corps.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/cocon-abdominaux.gif
Exercices au poids de corps,Hollow hold,"Lorsque la plupart des gens pensent à l’entraînement des abdominaux, ils ont tendance à se concentrer sur les avantages esthétiques d’un ventre plat et fort. Après tout, de nombreux pratiquants s’entraînent dans le but précis de développer un six-pack.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/hollow-hold.gif
Exercices au poids de corps,Planche de l’ours,"Nous connaissons tous l’exercice de la planche. Avec le regain de popularité que connaît cet exercice, de nombreuses variantes ont vu le jour. De la planche latérale à la planche dynamique, la planche de l’ours (en anglais bear plank) est un peu à part.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/gainage-ours-bear-plank.gif
Exercices au poids de corps,Planche sur Swiss ball,"Vous pouvez dire ce que vous voulez sur les abdominaux, mais les planches sont considérées comme l’un des meilleurs exercices de renforcement de la ceinture abdominale. Et la simple utilisation d’un ballon de stabilité (Swiss ball) peut vous donner de meilleurs résultats. En effet, la tenue du ballon de stabilité avec les perturbations qui y sont associées est meilleure que la planche classique, car elle sollicite le tronc d’une manière plus fonctionnelle.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/planche-abdos-swiss-ball.gif
Exercices au poids de corps,Sits-up à la chaise romaine,"Les sits-up (en français redressement) à la chaise romaine sont un mouvement qui permet de cibler les iliopsoas. Si aucune flexion de la taille n’a lieu, le muscle droit de l’abdomen et les muscles obliques ne jouent qu’un rôle de stabilisateur. Les sits-up à la chaise romaine permettent donc de solliciter les abdominaux de manière isométrique mais pas dynamiquement.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/sits-up-chaise-romaine.gif
Exercices au poids de corps,Handstand push-up,"La plupart des gens font des variantes du overhead press (développé militaire) et différents exercices d’isolation pour se muscler les épaules. Pourtant, il existe un exercice de musculation oublié de tous, qui mettra à l’épreuve même les plus forts d’entre nous… c’est le handstand push-up (HSPU).",https://www.docteur-fitness.com/wp-content/uploads/2022/04/handstand-push-up.gif
Exercices au poids de corps,Relevé de jambes assis,"Le relevé de jambes assis (en anglais seated leg raise) est un exercice de flexion de la hanche, qui cible les iliopsoas (fléchisseurs de la hanche). Les muscles abdominaux agissent en tant que muscles stabilisateurs. Cet exercice est donc un exercice de gainage dynamique.",https://www.docteur-fitness.com/wp-content/uploads/2022/06/releve-de-jambes-assis.gif
Exercices au poids de corps,Pompes piquées,"Les pompes piquées ou pompes pour les épaules (en anglais pike push-up) sont un excellent exercice pour muscler les deltoïdes antérieurs, les triceps et le haut des pectoraux au poids de corps. Les pompes piquées sont un très bon exercice de transition si vous souhaitez acquérir de la force pour faire le handstand push-up.",https://www.docteur-fitness.com/wp-content/uploads/2022/06/pike-push-up.gif
Exercices au poids de corps,Squat statique contre un mur (exercice de la chaise),"Le squat contre un mur est un excellent exercice à faire pour développer la force de vos quadriceps et ischio-jambiers, tout en testant votre capacité de résistance.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-statique-contre-mur-exercice-chaise.gif
Exercices au poids de corps,Pistol squat,Le pistol squat est un exercice au poids du corps qui est probablement l’un des squats le plus difficile que vous puissiez faire.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-pistol.gif
Exercices au poids de corps,Sissy squat sans machine,"Le squat est le Graal des exercices pour se muscler le bas du corps. Il est excellent pour les quadriceps, les adducteurs, les mollets et les fessiers. Les squats sont géniaux, car ils tonifient et développent les muscles du bas du corps et renforcent également les muscles abdominaux.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/sissy-squat.gif
Exercices au poids de corps,Tractions australiennes avec sangles de suspension,"Les tractions australiennes sont un excellent exercice pour se muscler le dos. L’arrière des épaules, les fessiers et la sangle abdominale sont également sollicités pour accompagner le mouvement.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/tractions-australiennes-avec-sangles-de-suspension.gif
Exercices au poids de corps,Extensions lombaires sur Swiss ball,"Les extensions lombaires avec Swiss Ball renforcent la force et la stabilité du bas du dos, et dans une moindre mesure les fessiers et les ischio-jambiers. En faisant cet exercice sur un Swiss Ball, vous travaillerez activement les muscles profonds et améliorerez votre équilibre. En effet, en équilibrant votre corps sur le ballon de gym au lieu de le faire sur une surface stable comme un banc de musculation incliné, vous obligez les muscles stabilisateurs à s’engager pour vous empêcher de bouger ou même de tomber du ballon.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/extension-lombaire-sur-ballon-de-gym.gif
Exercices au poids de corps,Écartés avec sangles de suspension,"Les écartés avec sangles de suspension (appelé en anglais TRX chest fly) sont l’un des meilleurs exercices pour isoler les muscles pectoraux. En effet, la grande instabilité des sangles permet de recruter davantage de fibres musculaires par rapport aux machines guidées et même aux charges libres.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/ecartes-avec-sangles-de-suspension.gif
Exercices au poids de corps,Bear plank avec kickback,"La bear plank avec kickback (en français planche de l’ours avec coup de pied) est un exercice très complet. Les deux principaux groupes musculaires sollicités sont les abdominaux et les fessiers, mais vous utiliserez aussi vos quadriceps, vos épaules et bien d’autres muscles pour réaliser ce mouvement.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/bear-plank-avec-kickback.gif
Exercices au poids de corps,Curl unilatéral avec sangles de suspension,"Vous n’avez ni le temps ni le budget pour vous abonner à une salle de sport ? Vous faites peut-être partie de ces personnes qui pensent qu’une salle de musculation n’est pas faite pour vous ? Avec les sangles de suspension TRX, tout ce dont vous avez besoin, c’est du poids de votre corps et d’un petit espace pour effectuer une séance d’entraînement parfaite.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/curl-unilateral-avec-sangles-de-suspension.gif
Exercices au poids de corps,Oiseau inversé avec sangles de suspension,L’oiseau inversé fait partie des exercices les plus élémentaires pour l’entraînement des épaules. Ce mouvement au poids du corps cible l’arrière des épaules et le haut du dos en utilisant des sangles de suspension ou des anneaux de gymnastique.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/oiseau-inverse-avec-sangles-de-suspension.gif
Exercices au poids de corps,Squat avec sangles de suspension,Le squat avec sangles de suspension TRX est un exercice idéal pour ceux qui cherchent à augmenter la force de leurs jambes (quadriceps et fessiers) en utilisant le poids de leur corps.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/squat-avec-sangles-de-suspension.gif
Exercices au poids de corps,Squat pistolet avec sangle de suspension,Le squat pistolet (en anglais pistol squat) est une variation du squat standard et offre un nouveau défi à votre entraînement pour les jambes. Il s’effectue sur une seule jambe (c’est un exercice unilatéral) à l’aide de sangles de suspension.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/squat-pistolet-avec-sangle-de-suspension.gif
Exercices au poids de corps,Extensions des mollets sur une marche,"L’exercice d’élévation des mollets sur une marche d’escalier a pour objectif de renforcer et de tonifier les muscles du mollet, à savoir le gastrocnémien et le soléaire.",https://www.docteur-fitness.com/wp-content/uploads/2021/10/extension-mollets-sur-marche.gif
Exercices au poids de corps,Traction assistée avec élastique,"Les tractions assistées avec élastique sont une excellente façon de se muscler les muscles grands dorsaux, le haut du dos, l’arrière des épaules et les trapèzes.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/traction-assiste-elastique.gif
Exercices au poids de corps,Leg curl avec sangles de suspension,"Le travail de la chaîne postérieure, et plus particulièrement des ischio-jambiers, est incontestablement important. Des ischio-jambiers forts vous aideront à prévenir les douleurs et les blessures aux genoux et à améliorer votre posture. Si le soulevé de terre jambes tendues est le meilleur moyen de renforcer les ischio-jambiers, les leg curls (flexions de jambes) permettent d’isoler ce muscle comme aucun autre. Ce mouvement peut être effectué de différentes manières, mais l’une des meilleures est avec des sangles de suspension.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/leg-curl-avec-sangles-de-suspension.gif
Exercices au poids de corps,Planche avec sangles de suspension,"Cette variante de la planche au sol vous permet de challenger votre équilibre et votre gainage abdominal. Cet exercice permet de travailler les abdominaux mais aussi les muscles de l’avant des cuisses, notamment le muscle droit fémoral. Une étude publiée dans The Journal of Strength & Conditioning Research(1) révèle que cette variante permet une plus grande activation des muscles abdominaux.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/planche-avec-sangles-de-suspension.gif
Exercices au poids de corps,Hip thrust avec sangles de suspension,Cet exercice est beaucoup plus difficile qu’il en a l’air. Le hip thrust avec sangles de suspension est un exercice très efficace pour travailler les fessiers à la maison ou en vacances. Les mollets et les ischio-jambiers sont également sollicités pour stabiliser les jambes durant le mouvement de flexion et d’extension des hanches. Les sangles apportent une grande instabilité qui oblige aussi de nombreux muscles posturaux à être actifs pour maintenir le corps stable.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/hip-thrust-avec-sangles-de-suspension.gif
Exercices au poids de corps,Curl avec sangles de suspension,"Le curl biceps avec sangles de suspension permet de se muscler les biceps au poids de corps à la maison ou à l’extérieur, du moment que vous trouvez un point d’ancrage pour vos sangles. En plus de travailler vos biceps, cet exercice vous aide à développer votre équilibre et les muscles de la ceinture abdominale. Pour augmenter le niveau de difficulté de cet exercice, il suffit de modifier la position du corps et l’angle des sangles. Cet exercice convient donc aussi bien aux débutants qu’aux athlètes confirmés.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/curl-avec-sangles-de-suspension.gif
Exercices au poids de corps,Split squat avec sangles de suspension,"Cet exercice unilatéral est une variante du split squat, effectué avec des sangles de suspension de type TRX ou sur des anneaux de gymnastique de longueur réglable. Le split squat avec sangles de suspension constitue un véritable défi pour votre équilibre et votre coordination. Il permet de cibler les muscles des jambes, et plus particulièrement les quadriceps. Les abdominaux sont également sollicités pour maintenir le corps stable malgré l’instabilité apportée par la sangle.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/split-squat-avec-sangles-de-suspension.gif
Exercices au poids de corps,Extensions des triceps avec sangles de suspension,Les extensions des triceps en suspension sont l’un des meilleurs exercices pour combiner le renforcement des abdominaux et le travail ciblé des triceps.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/extensions-des-triceps-avec-sangles-de-suspension.gif
Exercices au poids de corps,Chest press avec sangles de suspension,"Le chest press avec sangles de suspension fait non seulement travailler les pectoraux, mais il sollicite aussi les triceps et la partie antérieure des épaules. La réalisation de cet exercice en suspension sollicite votre corps dans des conditions d’instabilité importante. Cela vous oblige à engager constamment vos abdominaux pour effectuer le mouvement. Une sangle abdominale plus forte améliore la posture, aide à soulager les douleurs lombaires et réduit les risques de blessure. C’est un aspect très important pour le fitness fonctionnel. Si vous n’avez pas accès à une salle de sport, c’est un exercice parfait pour travailler vos pectoraux à la maison.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/chest-press-avec-sangles-suspension.gif
Exercices au poids de corps,Rowing avec sangles de suspension,"Le rowing avec sangles de suspension est une alternative au rowing conventionnel avec machine, barre ou poulie. Cette variante du rowing utilise le poids du corps comme charge principale. Elle est idéale pour ceux qui souhaitent varier leur entraînement, progresser aux tractions, se remettre d’une blessure et renforcer les muscles des épaules, des abdominaux et du dos.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/rowing-avec-sangles-de-suspension.gif
Exercices au poids de corps,Rowing inversé sous une table,"Si vous vous entraînez à la maison ou si vous n’avez pas accès à des haltères ou à des machines de musculation, il existe tout de même deux grands types d’exercices de musculation que vous pouvez pratiquer pour renforcer le haut de votre dos.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/rowing-inverse-sous-une-table.gif
Exercices au poids de corps,Dips aux anneaux,"Les dips sont un mouvement au poids du corps très apprécié dans les salles de musculation. Cet exercice permet de faire travailler simultanément les triceps, les pectoraux et les épaules.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/dips-aux-anneaux.gif
Exercices au poids de corps,Montée à la corde,"Les montées à la corde sont l’une des pratiques les plus méconnues du CrossFit. Bien qu’il soit facile de s’en sortir avec des montées de corde imparfaites au début de votre apprentissage dans le fitness fonctionnel, si votre objectif est de devenir le meilleur athlète possible, vous devrez améliorer votre technique à un moment donné.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/monter-a-la-corde-saut.gif
Exercices au poids de corps,Dips sur banc,"Les dips sur banc sont un exercice utilisant le poids du corps, permettant d’activer les muscles des bras, des épaules et de la poitrine. Ils sont également connus sous le nom de « dips triceps ».",https://www.docteur-fitness.com/wp-content/uploads/2021/09/dips-sur-banc.gif
Exercices au poids de corps,Dips entre deux bancs,"Les dips entre deux bancs sont un exercice de musculation qui permet de solliciter principalement les triceps, et secondairement les épaules et les pectoraux.",https://www.docteur-fitness.com/wp-content/uploads/2022/05/dips-entre-deux-bancs.gif
Exercices au poids de corps,Traction assistée avec banc,Les tractions sont un excellent exercice pour le haut du corps qui offre de nombreux avantages. Elles font partie de nombreux programmes d’entraînement au poids du corps.,https://www.docteur-fitness.com/wp-content/uploads/2022/02/traction-assistee-avec-banc.gif
Exercices avec kettlebell,Kettlebell swing,"Le kettlebell swing (en français balancement de kettlebell) est un exercice complet qui fait principalement travailler les muscles de la chaîne postérieure, en mettant l’accent sur les fessiers et les ischio-jambiers.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/kettlebell-swing.gif
Exercices avec kettlebell,Élévations latérales avec kettlebell,Les élévations latérales avec kettlebells (kettlebell lateral raise) sont une variante des élévations latérales et c’est un exercice qui permet de renforcer les muscles de l’épaule.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/elevation-laterales-avec-kettlebell.gif
Exercices avec kettlebell,Tirage menton avec kettlebell,Le tirage menton avec kettlebell (en anglais kettlebell upright rows) est un exercice composé qui cible les deltoïdes et les trapèzes. Il sollicite aussi dans une moindre mesure les biceps et les muscles grands dorsaux. C’est donc un excellent exercice pour travailler le haut du corps.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/tirage-menton-avec-kettlebell.gif
Exercices avec kettlebell,Développé épaule avec kettlebell,Le développé debout avec kettlebell à un bras (single arm kettlebell push press) est un exercice permettant de renforcer les muscles des épaules.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-epaule-avec-kettlebell.gif
Exercices avec kettlebell,Soulevé de terre roumain avec kettlebell,,https://www.docteur-fitness.com/wp-content/uploads/2021/12/souleve-de-terre-roumain-kettlebell.gif
Exercices avec kettlebell,Squat goblet avec kettlebell,Le squat goblet avec kettlebell (aussi appelé girya) une variante du squat goblet. C’est un exercice qui permet de renforcer les muscles des jambes.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/squat-goblet-kettlebell.gif
Exercices avec kettlebell,Fentes avant avec kettlebell,,https://www.docteur-fitness.com/wp-content/uploads/2021/12/fentes-avant-kettlebell.gif
Exercices avec kettlebell,Soulevé de terre sumo avec kettlebell,"Le soulevé de terre sumo avec kettlebell (kettlebell sumo deadlift en anglais) est une variante du soulevé de terre sumo que vous pouvez effectuer pour cibler les muscles de la chaîne postérieure, qui est composée des fessiers, des ischio-jambiers et des muscles du bas du dos.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/souleve-de-terre-sumo-kettlebell.gif
Exercices avec kettlebell,Thruster avec kettlebell,Le thruster avec kettlebell est une variante du thruster avec haltères. C’est un exercice combiné qui associe le mouvement du squat avant à celui du développé militaire.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/thruster-kettlebell.gif
Exercices avec kettlebell,Développé couché unilatéral avec kettlebell,Le développé couché avec kettlebell à un bras est une variante du développé couché avec haltères à un bras. C’est un exercice permettant de renforcer les muscles pectoraux.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-couche-unilateral-kettlebell.gif
Exercices avec kettlebell,Développé couché au sol avec kettlebell,Le développé couché avec kettlebells (kettlebell floor press) est une variante du développé couché et un exercice destiné à renforcer les muscles pectoraux et les triceps.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/developpe-couche-au-sol-kettlebell.gif
Exercices avec kettlebell,Soulevé de terre valise,"Le soulevé de terre valise, également appelé soulevé de terre à un bras, est un exercice composé qui fait travailler les groupes musculaires du haut et du bas du corps. Cet exercice est plus utile que vous ne le pensez. Il suffit de penser au nombre de fois où vous portez un objet à une main, qu’il s’agisse d’un sac de courses, d’un sac à dos ou même d’un disque de musculation à la salle de sport. Rien que pour cette raison, le soulevé de terre valise peut vous aider à mieux accomplir ces actions quotidiennes. De plus, le soulevé de terre unilatéral développe la force des abdominaux (et plus particulièrement des obliques) et améliore votre poigne.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/souleve-de-terre-valise-a-un-bras.gif
Exercices avec kettlebell,Squat avant avec double kettlebell,Le squat avant avec double kettlebell (en anglais double kettlebell front squat) est une variante du squat avant qui permet de renforcer les muscles des jambes.,https://www.docteur-fitness.com/wp-content/uploads/2021/12/front-squat-kettlebell.gif
Exercices avec elastique,Curl en prise marteau avec élastique,"L’utilisation de bandes est un moyen ludique et efficace de varier vos entraînements et de stimuler votre corps. Les bandes élastiques offrent une résistance et une tension à toutes les étapes du mouvement, la partie négative de l’exercice (excentrique) ainsi que la phase positive (concentrique).",https://www.docteur-fitness.com/wp-content/uploads/2022/01/curl-avec-elastique.gif
Exercices avec elastique,Good morning avec élastique,"Si vous êtes coincé à la maison ou si vous voyagez souvent, vous êtes peut-être à la recherche d’un nouvel exercice pour pimenter vos séances d’entraînement. De nombreux exercices à la maison se concentrent sur les muscles de l’avant du corps et négligent les muscles de l’arrière. C’est pourquoi vous devriez inclure le good morning avec élastique dans votre programme d’entraînement.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/good-morning-elastique.gif
Exercices avec elastique,Overhead squat avec élastique,"L’overhead squat avec élastique est une variante de l’overhead squat qui permet de renforcer les muscles des jambes et des épaules. L’overhead squat est généralement utilisé dans le cadre des entraînements d’haltérophilie olympique et est utilisé comme un exercice complémentaire aux exercices comme le snatch ou le clean and jerk. Cela dit, tout le monde peut se servir de cette variante du squat pour développer sa masse musculaire.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/overhead-squat-avec-elastique.gif
Exercices avec elastique,Crunch debout avec élastique,"De nombreux sportifs considèrent le crunch à la poulie comme l’un des meilleurs exercices pour développer des abdos en six-pack. En effet, les crunchs à la poulie vous permettent d’effectuer une flexion de la colonne vertébrale avec une résistance. Dans une salle de sport, l’exercice est effectué sur une machine équipée d’une poulie avec câble fixée à une pile de poids. Si vous vous entraînez à la maison sans machine à poulie, vous pouvez effectuer le même mouvement avec une bande élastique.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/crunch-debout-avec-elastique.gif
Exercices avec elastique,Développé épaule unilatéral avec élastique,"Si vous ne deviez choisir qu’un seul exercice pour muscler les épaules, ce serait probablement un mouvement de développé. Mais il n’est pas nécessaire d’avoir des charges libres pour faire des développés. Le développé épaule avec élastique est une excellente variante qui permet de renforcer vos deltoïdes tout en ménageant les articulations.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/developpe-epaule-unilateral-avec-elastique.gif
Exercices avec elastique,Tirage menton avec élastique,"Le tirage vertical, aussi appelé tirage menton ou rowing menton (en anglais upright rows), est un exercice très populaire pour travailler les deltoïdes ainsi que les muscles trapèzes. Cet exercice souffre d’une image négative à cause du stress articulaire qu’il engendre, mais les bandes de résistance peuvent vous apporter une solution plus adaptée aux articulations qu’avec une barre ou des haltères.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/tirage-menton-avec-elastique.gif
Exercices avec elastique,Développé debout avec élastique,"Pas de salle de sport ? Pas de banc de développé couché ? Vous en avez marre de faire des pompes pour travailler les pectoraux ? Essayez le développé debout avec élastique ! Cet exercice utilise la résistance d’une bande élastique pour travailler le mouvement de poussée sollicitant les pectoraux, mais aussi les triceps et les deltoïdes antérieurs.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/developpe-debout-pectoraux-elastique.gif
Exercices avec elastique,Hip thrusts à genoux avec élastique,"Le hip thrust à genoux avec élastique peut sembler différent du hip thrust classique en position couchée, mais la biomécanique est presque la même, notamment l’activation des fessiers. Vous pouvez le faire dans cette position verticale, car les élastiques peuvent créer une tension dans n’importe quelle direction.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/hip-thrusts-a-genoux-avec-elastique.gif
Exercices avec elastique,Oiseau avec élastique,"L’oiseau avec élastique, aussi appelé élévation latérale buste penché (en anglais bent over reverse fly) est une variante de l’oiseau avec haltère qui permet de renforcer les muscles des épaules.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/oiseau-avec-elastique.gif
Exercices avec elastique,Développé épaules avec élastique,Le développé épaules est le meilleur des exercices pour développer la force et la masse musculaire des deltoïdes. Le développé épaules avec élastique est une excellente variante qui vous permettra de développer des épaules larges tout en ménageant vos articulations.,https://www.docteur-fitness.com/wp-content/uploads/2022/08/developpe-epaules-avec-elastique.gif
Exercices avec elastique,Split squat avec élastique,"De nombreuses personnes s’entraînent avec des élastiques de résistance lorsqu’elles voyagent, s’entraînent à la maison ou n’ont pas accès à des haltères ou équipements de musculation.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/split-squat-avec-elastique.gif
Exercices avec elastique,Nordic hamstring curl avec élastique,"Le nordic hamstring curl aussi appelé curl nordique est l’un des exercices les plus difficiles, mais les plus efficaces pour cibler les ischio-jambiers. Il est traditionnellement exécuté sur une machine spécialement conçue à cet effet, ou sur un appareil appelé glute ham developer (GHD).",https://www.docteur-fitness.com/wp-content/uploads/2022/09/nordic-hamstring-curl-avec-elastique.gif
Exercices avec elastique,Squat avec élastique,"Faire des squats avec des élastiques est l’un des exercices les plus efficaces que vous puissiez faire pour travailler tous les muscles des jambes avec un minimum de matériel à la maison. En effet, si la réalisation de l’air squat est devenue trop simple, le recours aux bandes de résistance peu coûteuses, polyvalentes, légères, portables et très pratiques pourra vous aider à progresser en intensifiant votre entraînement de jambes.",https://www.docteur-fitness.com/wp-content/uploads/2022/08/squat-bande-elastique.gif
Exercices avec elastique,Pull through avec élastique,"Le pull through est un excellent exercice pour les fessiers, et c’est l’un des meilleurs à faire pour se préparer avant de faire du squat ou du soulevé de terre. C’est une bonne alternative aux good morning ou au hip thrust.",https://www.docteur-fitness.com/wp-content/uploads/2022/02/pull-through.gif
Exercices avec elastique,Développé couché avec élastique,"Le développé couché avec élastique (en anglais band bench press), est une variation du populaire développé couché. Cet exercice utilise des bandes élastiques pour apporter une résistance, offrant ainsi une alternative efficace aux poids et haltères traditionnels. Cet exercice sollicite plusieurs groupes musculaires à la fois, ce qui en fait un excellent exercice pour développer la force du haut du corps de manière globale.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/developpe-couche-avec-elastique.gif
Exercices avec elastique,Soulevé de terre avec élastique,"Le soulevé de terre avec bande élastique (en anglais band deadlift) est un exercice de renforcement musculaire très efficace qui permet de travailler de nombreux groupes musculaires simultanément. Il contribue à renforcer la chaîne postérieure, essentielle à une bonne posture. La résistance de l’élastique permet de développer la puissance et l’explosivité musculaire. Cet exercice fait travailler plusieurs groupes de muscles. Il cible principalement les fessiers, les ischio-jambiers et les muscles du dos, mais aussi les muscles de l’abdomen comme les abdominaux et les obliques. Grâce à l’élastique, l’exercice fournit une résistance qui augmente progressivement tout au long du mouvement, créant ainsi une tension constante qui renforce efficacement les muscles sollicités.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/souleve-de-terre-avec-elastique.gif
Exercices avec elastique,Squat avec bande de résistance,"Le squat avec élastique est un exercice de musculation qui permet de renforcer efficacement les muscles des jambes et des fesses. En utilisant une bande de résistance élastique sous les pieds, ce mouvement populaire est rendu plus difficile, car les muscles doivent compenser la tension exercée par la bande tout au long du mouvement. Cela augmente la sollicitation des muscles cibles et contribue à améliorer la stabilité des articulations.",https://www.docteur-fitness.com/wp-content/uploads/2023/07/squat-avec-bande-elastique.gif
